4919,Vascular Plant,Arabis lemmonii var. lemmonii,Lemmon's Rockcress,
4920,Vascular Plant,Arabis lyallii var. lyallii,Lyall's Rockcress,
4921,Vascular Plant,Arabis lyallii var. nubigena,Lyall's Rockcress,
1804,Vascular Plant,Arabis lyrata,"Lyre-Leaf Rockcress, Lyre-Leaved Rockcress",
1805,Vascular Plant,Arabis patens,Spreading Rockcress,
4922,Vascular Plant,Arabis platysperma var. howellii,Howell's Pioneer Rockcress,
4923,Vascular Plant,Arabis platysperma var. platysperma,Pioneer Rockcress,
4924,Vascular Plant,Arabis rectissima var. rectissima,Bristlyleaf Rockcress,
4925,Vascular Plant,Arabis repanda var. greenei,Greene's Rockcress,
4926,Vascular Plant,Arabis repanda var. repanda,Yosemite Rockcress,
4927,Vascular Plant,Arabis sparsiflora var. arcuata,Elegant Rockcress,
4928,Vascular Plant,Arabis X divaricarpa,"Spreading Rockcress, Spreadingpod Rockcress",
4653,Vascular Plant,Aralia californica,California Spikenard,
1415,Vascular Plant,Aralia nudicaulis,Wild Sarsaparilla,
1416,Vascular Plant,Aralia racemosa,"American Spikenard, Wild Spikenard",
1417,Vascular Plant,Aralia spinosa,"Devil's Walking Stick, Hercules Club",
5764,Vascular Plant,Arceuthobium abietinum,Fir Dwarf Mistletoe,
4569,Vascular Plant,Arceuthobium americanum,"American Dwarf Mistletoe, Lodgepole Pine Dwarf Mistletoe",
5765,Vascular Plant,Arceuthobium californicum,Sugar Pine Dwarf Mistletoe,
5766,Vascular Plant,Arceuthobium campylopodum,Western Dwarf Mistletoe,
4570,Vascular Plant,Arceuthobium cyanocarpum,Limber Pine Dwarf Mistletoe,
5767,Vascular Plant,Arceuthobium occidentale,"Digger Pine Dwarf Mistletoe, Gray Pine Dwarf Mistletoe",
533,Bird,Archilochus alexandri,Black-Chinned Hummingbird,
120,Bird,Archilochus colubris,Ruby-Throated Hummingbird,
3574,Vascular Plant,Arctium lappa,"Great Burdock, Greater Burdock, Greater Burrdock, Woodland Burdock",
1523,Vascular Plant,Arctium minus,"Lesser Burdock, Lesser Burrdock",
3575,Vascular Plant,Arctium minus,"Beggar's Button, Burdock, Common Burdock, Lesser Burdock, Lesser Burrdock, Small Burdock, Smaller Burdock, Wild Burdock, Wild Rhubarb",
988,Nonvascular Plant,Arctoa fulvella,Arctoa Moss,
5073,Vascular Plant,Arctostaphylos nevadensis,Pinemat Manzanita,
3969,Vascular Plant,Arctostaphylos uva-ursi,"Bearberry, Bearberry Manzanita, Kinnikinnick, Mealberry",
5074,Vascular Plant,Arctostaphylos viscida ssp. mariposa,Mariposa Manzanita,
5075,Vascular Plant,Arctostaphylos viscida ssp. viscida,"Sticky Whiteleaf Manzanita, Whiteleaf Manzanita",
319,Bird,Ardea alba,Great Egret,
320,Bird,Ardea albus,Great Egret,
321,Bird,Ardea herodias,Great Blue Heron,Species of Concern
4968,Vascular Plant,Arenaria aculeata,"Prickly Sandwort, Spiny Sandwort",
4969,Vascular Plant,Arenaria congesta var. subcongesta,"Ballhead Sandwort, Loosehead Sandwort",
4970,Vascular Plant,Arenaria congesta var. suffrutescens,Suffrutescent Sandwort,
392,Bird,Arenaria interpres,Ruddy Turnstone,
1858,Vascular Plant,Arenaria serpyllifolia,"Thyme-Leaf Sandwort, Thyme-Leaved Sandwort",
3863,Vascular Plant,Arenaria serpyllifolia,Thymeleaf Sandwort,
3252,Vascular Plant,Argentina anserina,Silverweed,
1358,Vascular Plant,Arisaema dracontium,Green Dragon,
1359,Vascular Plant,Arisaema triphyllum ssp. quinatum,Jack In The Pulpit,
1360,Vascular Plant,Arisaema triphyllum ssp. triphyllum,Jack In The Pulpit,
2927,Vascular Plant,Aristida dichotoma var. dichotoma,Churchmouse Threeawn,
5559,Vascular Plant,Aristida divaricata,Poverty Threeawn,
2928,Vascular Plant,Aristida oligantha,Prairie Threeawn,
2929,Vascular Plant,Aristida purpurascens,Purple Triple-Awned Grass,
4361,Vascular Plant,Aristida purpurea var. longiseta,"Fendler Threeawn, Fendler's Threeawn, Red Threeawn, Red Threeawn (Fendler)",
2720,Vascular Plant,Aristolochia macrophylla,Dutchman's Pipe,
2721,Vascular Plant,Aristolochia serpentaria,"Snakeroot, Virginia Snakeroot",
4700,Vascular Plant,Arnica amplexicaulis,"Clasping Arnica, Streambank Arnica",
4701,Vascular Plant,Arnica chamissonis ssp. foliosa,Chamisso Arnica,
3576,Vascular Plant,Arnica cordifolia,"Heartleaf Arnica, Heart-Leaf Leopardbane",
4702,Vascular Plant,Arnica discoidea,Rayless Arnica,
3577,Vascular Plant,Arnica fulgens,"Foothill Arnica, Orange Arnica, Shining Leopardbane",
3578,Vascular Plant,Arnica latifolia,Broadleaf Arnica,
3579,Vascular Plant,Arnica longifolia,"Longleaf Arnica, Spearleaf Arnica",
3580,Vascular Plant,Arnica mollis,"Hairy Arnica, Wooly Arnica",
4703,Vascular Plant,Arnica nevadensis,Nevada Arnica,
3581,Vascular Plant,Arnica parryi,"Nodding Arnica, Parry's Arnica, Sonne's Arnica",
4704,Vascular Plant,Arnica parryi ssp. sonnei,Sonne's Arnica,
3582,Vascular Plant,Arnica rydbergii,"Rydberg's Arnica, Subalpine Arnica",
3583,Vascular Plant,Arnica sororia,Twin Arnica,
1524,Vascular Plant,Arnoglossum atriplicifolium,"Armoglossum, Pale Indian-Plantain",
1525,Vascular Plant,Arnoglossum muehlenbergii,"Great Indian-Plantain, Muhlenberg's Cacalia",
3253,Vascular Plant,Aronia arbutifolia,"Hairy Chokeberry, Red Chokeberry",
3254,Vascular Plant,Aronia melanocarpa,Black Chokeberry,
3255,Vascular Plant,Aronia X prunifolia,Purple Chokeberry Hybrid,
4362,Vascular Plant,Arrhenatherum elatius,Tall Oatgrass,
2930,Vascular Plant,Arrhenatherum elatius var. elatius,Tall Oatgrass,
1526,Vascular Plant,Artemisia abrotanum,Southernwood,
3584,Vascular Plant,Artemisia absinthium,"Absinth Sagewort, Absinth Wormwood, Absinthium, Common Sagewort",
4705,Vascular Plant,Artemisia arbuscula ssp. arbuscula,"Gray Low Sagebrush, Little Sagebrush",
3585,Vascular Plant,Artemisia biennis var. biennis,Biennial Wormwood,
4706,Vascular Plant,Artemisia cana ssp. bolanderi,"Bolander's Silver Sagebrush, Silver Sagebrush",
4707,Vascular Plant,Artemisia douglasiana,"Douglas' Mugwort, Douglas' Sagewort",
3586,Vascular Plant,Artemisia dracunculus,"False Tarragon, Green Sagewort, Silky Wormwood, Tarragon, Wormwood",
3587,Vascular Plant,Artemisia frigida,"Fringed Sagebrush, Fringed Sagewort, Prairie Sagewort",
4708,Vascular Plant,Artemisia ludoviciana ssp. incompta,"Columbia River Wormwood, Mountain Sagewort, White Sagebrush",
1527,Vascular Plant,Artemisia ludoviciana ssp. mexicana,White Sage,
3588,Vascular Plant,Artemisia michauxiana,"Michaux's Sagebrush, Michaux's Sagewort, Michaux's Wormwood",
4709,Vascular Plant,Artemisia norvegica ssp. saxatilis,Boreal Sagebrush,
3589,Vascular Plant,Artemisia nova,Black Sagebrush,
4710,Vascular Plant,Artemisia rothrockii,Timberline Sagebrush,
3590,Vascular Plant,Artemisia scopulorum,"Alpine Sagebrush, Dwarf Sagebrush",
4711,Vascular Plant,Artemisia spiciformis,Big Sagebrush,
4712,Vascular Plant,Artemisia tridentata ssp. tridentata,"Basin Big Sagebrush, Big Sagebrush",
4713,Vascular Plant,Artemisia tridentata ssp. vaseyana,"Big Sagebrush, Mountain Big Sagebrush",
3591,Vascular Plant,Artemisia tridentata var. tridentata,"Basin Sagebrush, Big Sagebrush",
1528,Vascular Plant,Artemisia vulgaris,"Common Mugwort, Common Wormwood",
555,Bird,Artemisiospiza belli,Sage Sparrow,
441,Bird,Artemisiospiza nevadensis,Sagebrush Sparrow,
2931,Vascular Plant,Arthraxon hispidus,Arthraxon Grass,
3256,Vascular Plant,Aruncus dioicus,"Common Goatsbeard, Oat's Beard",
2932,Vascular Plant,Arundinaria gigantea ssp. gigantea,Giant Cane,
2933,Vascular Plant,Arundo donax,Giantreed,
2722,Vascular Plant,Asarum canadense,Wild Ginger,
5455,Vascular Plant,Asarum hartwegii,Hartweg's Wildginger,
5456,Vascular Plant,Asarum lemmonii,Lemmon's Wildginger,
2247,Vascular Plant,Asclepias amplexicaulis,"Blunt-Leaved Milkweed, Clasping Milkweed",
5206,Vascular Plant,Asclepias californica,"California Milkweed, Round-Hood Milkweed, Woolly Milkweed",
5207,Vascular Plant,Asclepias cordifolia,"Heartleaf Milkweed, Purple Milkweed",
2248,Vascular Plant,Asclepias exaltata,Poke Milkweed,
5208,Vascular Plant,Asclepias fascicularis,"Mexican Whorled Milkweed, Narrowleaf Milkweed, Narrow-Leaved Milkweed",
2249,Vascular Plant,Asclepias incarnata ssp. incarnata,Swamp Milkweed,
2250,Vascular Plant,Asclepias incarnata ssp. pulchra,Swamp Milkweed,
2251,Vascular Plant,Asclepias quadrifolia,"Four-Leaved Milkweed, Whorled Milkweed",
4050,Vascular Plant,Asclepias speciosa,Showy Milkweed,
2252,Vascular Plant,Asclepias syriaca,"Common Milkweed, Kansas Milkweed",
2253,Vascular Plant,Asclepias tuberosa,"Butterfly-Weed, Butterfly Milkweed",
2254,Vascular Plant,Asclepias variegata,White Milkweed,
2255,Vascular Plant,Asclepias verticillata,Whorled Milkweed,
2541,Vascular Plant,Asimina triloba,"Pawpaw, Paw-Paw",
342,Bird,Asio flammeus,Short-Eared Owl,Species of Concern
343,Bird,Asio otus,Long-Eared Owl,Species of Concern
1439,Vascular Plant,Asparagus officinalis,"Garden Asparagus-Fern, Wild Asparagus",
3524,Vascular Plant,Asparagus officinalis,"Asparagus, Garden Asparagus, Garden-Asparagus",
3741,Vascular Plant,Asperugo procumbens,"German Mugwort, German-Madwort, Madwort",
1352,Reptile,Aspidoscelis tigris munda,California (Western) Whiptail,
5656,Vascular Plant,Aspidotis californica,California Lacefern,
5657,Vascular Plant,Aspidotis densa,"Indian's Dream, Pod Fern",
3119,Vascular Plant,Asplenium montanum,Mountain Spleenwort,
3120,Vascular Plant,Asplenium pinnatifidum,Lobed Spleenwort,
3121,Vascular Plant,Asplenium platyneuron,Ebony Spleenwort,
3122,Vascular Plant,Asplenium resiliens,"Black-Stem Spleenwort, Black-Stemmed Spleenwort",
3123,Vascular Plant,Asplenium rhizophyllum,"Walking Fern, Walking-Fern Spleenwort",
3124,Vascular Plant,Asplenium ruta-muraria,"Wall-Rue, Wallrue Spleenwort",
3125,Vascular Plant,Asplenium trichomanes ssp. trichomanes,Maidenhair Spleenwort,
4714,Vascular Plant,Aster ascendens,Chile Aster,
4715,Vascular Plant,Aster eatonii,Eaton's Aster,
4716,Vascular Plant,Aster foliaceus var. parryi,Parry's Aster,
4717,Vascular Plant,Aster integrifolius,Thickstem Aster,
4718,Vascular Plant,Aster occidentalis var. occidentalis,Western Aster,
4719,Vascular Plant,Aster occidentalis var. yosemitanus,Yosemite Aster,
1529,Vascular Plant,Aster patens var. patens,Late Purple Aster,
1530,Vascular Plant,Aster retroflexus,Curtis? Aster,
1531,Vascular Plant,Aster tataricus,"Tartar Aster, Tartarian Aster",
3406,Vascular Plant,Astilbe biternata,"False Goat's Beard, False Goat's-Beard",
1236,Nonvascular Plant,Astomum muehlenbergianum,Muehlenberg's Astomum Moss,
4000,Vascular Plant,Astragalus agrestis,"Cock's-Head, Field Milkvetch, Purple Milkvetch",
4001,Vascular Plant,Astragalus alpinus,Alpine Milkvetch,
4002,Vascular Plant,Astragalus americanus,"American Milkvetch, American Milk-Vetch",
4003,Vascular Plant,Astragalus australis var. glabriusculus,Aboriginal Milkvetch,
5135,Vascular Plant,Astragalus bolanderi,Bolander's Milkvetch,
2095,Vascular Plant,Astragalus canadensis,Milk Vetch,
4004,Vascular Plant,Astragalus canadensis var. brevidens,Shorttooth Canadian Milkvetch,
4005,Vascular Plant,Astragalus cibarius,Browse Milkvetch,
4006,Vascular Plant,Astragalus cicer,"Chickpea Milkvetch, Cicer Milkvetch",
5136,Vascular Plant,Astragalus congdonii,Congdon's Milkvetch,
4007,Vascular Plant,Astragalus crassicarpus var. paysonii,"Groundplum Milkvetch, Mountain Groundplum, Payson's Milkvetch",
4008,Vascular Plant,Astragalus drummondii,"Drummond Milkvetch, Drummond's Milkvetch, Drummond's Milk-Vetch",
4009,Vascular Plant,Astragalus gilviflorus var. gilviflorus,Plains Milkvetch,
4010,Vascular Plant,Astragalus inflexus,Bent Milkvetch,
5137,Vascular Plant,Astragalus kentrophyta var. danaus,Spiny Milkvetch,
4011,Vascular Plant,Astragalus kentrophyta var. tegetarius,Mat Milkvetch,
4012,Vascular Plant,Astragalus laxmannii var. robustior,Prairie Milkvetch,
5138,Vascular Plant,Astragalus lentiginosus var. ineptus,"Freckled Milkvetch, Homely Milkvetch",
4013,Vascular Plant,Astragalus lotiflorus,"Lotus Milkvetch, Lotus Milk-Vetch, Low Milkvetch, Milkvetch",
4014,Vascular Plant,Astragalus miser var. hylophilus,Woody Milkvetch,
4015,Vascular Plant,Astragalus miser var. praeteritus,Yellowstone Milkvetch,
4016,Vascular Plant,Astragalus missouriensis,"Missouri Milkvetch, Missouri Milk-Vetch",
5139,Vascular Plant,Astragalus purshii var. lectulus,"Sierran Milkvetch, Woollypod Milkvetch",
4017,Vascular Plant,Astragalus purshii var. purshii,"Pursh's Milkvetch, Pursh's Milk-Vetch, Woollypod Milkvetch",
4018,Vascular Plant,Astragalus vexilliflexus var. vexilliflexus,"Bentflower Milkvetch, Bent-Flower Milk-Vetch",
5140,Vascular Plant,Astragalus whitneyi var. whitneyi,"Balloonpod Milkvetch, Whitney's Milkvetch",
523,Bird,Athene cunicularia,Burrowing Owl,
5666,Vascular Plant,Athyrium alpestre var. americanum,Alpine Ladyfern,
4475,Vascular Plant,Athyrium filix-femina,"Common Ladyfern, Ladyfern, Subarctic Ladyfern",
3157,Vascular Plant,Athyrium filix-femina ssp. asplenioides,Southern Lady Fern,
5667,Vascular Plant,Athyrium filix-femina var. cyclosorum,Subarctic Ladyfern,
4929,Vascular Plant,Athysanus pusillus,"Common Sandweed, Dwarf Anthysanus",
1221,Nonvascular Plant,Atrichum altecristatum,Atrichum Moss,
1222,Nonvascular Plant,Atrichum angustatum,Atrichum Moss,
1223,Nonvascular Plant,Atrichum crispum,Atrichum Moss,
1224,Nonvascular Plant,Atrichum oerstedianum,Oersted's Atrichum Moss,
1225,Nonvascular Plant,Atrichum undulatum,Undulate Atrichum Moss,
3842,Vascular Plant,Atriplex argentea,"Silverscale, Silverscale Saltbush, Silverscale Saltweed",
3843,Vascular Plant,Atriplex canescens var. canescens,Fourwing Saltbush,
3844,Vascular Plant,Atriplex hortensis,"Armuelle Mole, Bledos Moles, Garden Orach, Garden Orache, Mountain-Spinach",
3845,Vascular Plant,Atriplex patula,"Halberd-Leaf Orache, Spear Orach, Spear Saltbush, Spear Saltweed, Spear-Scale, Spreading Orache",
3846,Vascular Plant,Atriplex rosea,"Redscale Saltbush, Redscale Saltweed, Tumbling Orache, Tumbling Saltweed",
3847,Vascular Plant,Atriplex subspicata,"Halberdleaf Orach, Orach Saltbush, Saline Saltbush, Spearscale, Spreading Orach",
1257,Nonvascular Plant,Aulacomnium heterostichum,Aulacomnium Moss,
1258,Nonvascular Plant,Aulacomnium palustre,Aulacomnium Moss,
2412,Vascular Plant,Aureolaria flava,"Yellow False-Foxglove, Yellow Gerardia",
2413,Vascular Plant,Aureolaria laevigata,"Downy Yellow Foxglove, Smooth Gerardia",
2414,Vascular Plant,Aureolaria pectinata,"Comb-Leaf Oakleach, Cut-Leaved Gerardia",
2415,Vascular Plant,Aureolaria pedicularia,Fernleaf Yellow False Foxglove,
2416,Vascular Plant,Aureolaria virginica,Downy False-Foxglove,
5560,Vascular Plant,Avena barbata,"Slender Oat, Slender Oats, Slender Wildoat",
4363,Vascular Plant,Avena fatua,"Flaxgrass, Oatgrass, Wheat Oats, Wild Oat, Wild Oats",
2934,Vascular Plant,Avena sativa,"Cultivated Oat, Oats",
4364,Vascular Plant,Avena sativa,"Common Oat, Common Oats, Oat, Oatgrass (Common), Oats, Wild Oats",
103,Bird,Aythya affinis,Lesser Scaup,Species of Concern
104,Bird,Aythya americana,Redhead,
105,Bird,Aythya collaris,Ring-Necked Duck,
360,Bird,Aythya marila,Greater Scaup,
361,Bird,Aythya valisineria,Canvasback,
4720,Vascular Plant,Baccharis pilularis,Coyotebrush,
234,Bird,Baeolophus bicolor,Tufted Titmouse,
569,Bird,Baeolophus inornatus,Oak Titmouse,
4721,Vascular Plant,Balsamorhiza deltoidea,Deltoid Balsamroot,
4722,Vascular Plant,Balsamorhiza macrolepis,"California Balsamroot, Silvery Balsamroot",
3592,Vascular Plant,Balsamorhiza sagittata,Arrowleaf Balsamroot,
2096,Vascular Plant,Baptisia tinctoria,"Wild Indigo, Yellow Wild-Indigo",
3773,Vascular Plant,Barbarea orthoceras,"American Yellowrocket, Erectpod Wintercress, Wintercress",
1806,Vascular Plant,Barbarea verna,"Early Watercress, Early Winter-Cress",
1807,Vascular Plant,Barbarea vulgaris,"Wintercress, Yellow Rocket",
3774,Vascular Plant,Barbarea vulgaris,"Garden Yellow Rocket, Garden Yellowrocket, Winter Cress, Yellow Rocket",
1202,Nonvascular Plant,Barbilophozia attenuata,Attenuate Barbilophozia,
1237,Nonvascular Plant,Barbula convoluta,Convoluted Barbula Moss,
1238,Nonvascular Plant,Barbula unguiculata,Barbula Moss,
2261,Vascular Plant,Bartonia paniculata,Twining Screwstem,
2262,Vascular Plant,Bartonia paniculata ssp. paniculata,Twining Screwstem,
2263,Vascular Plant,Bartonia virginica,"Bartonia, Yellow Screwstem",
393,Bird,Bartramia longicauda,Upland Sandpiper,Species of Concern
944,Nonvascular Plant,Bartramia pomiformis,Bartramia Moss,
896,Mammal,Bassariscus astutus,Ringtail,Species of Concern
3848,Vascular Plant,Bassia hyssopifolia,"Fivehook Bassia, Fivehorn Smotherweed, Smotherweed",
74,Amphibian,Batrachoseps diabolicus,Hell Hollow Slender Salamander,
75,Amphibian,Batrachoseps gregarius,Gregarius Slender Salamander,
1191,Nonvascular Plant,Bazzania denudata,Bazzania,
1192,Nonvascular Plant,Bazzania nudicaulis,Bazzania,Species of Concern
1193,Nonvascular Plant,Bazzania tricrenata,Bazzania,
1194,Nonvascular Plant,Bazzania trilobata,Threelobed Bazzania,
4365,Vascular Plant,Beckmannia syzigachne,"American Sloughgrass, Slough Grass",
1456,Vascular Plant,Belamcanda chinensis,Blackberry Lily,
3165,Vascular Plant,Berberis canadensis,American Barberry,
3166,Vascular Plant,Berberis thunbergii,Japanese Barberry,
3167,Vascular Plant,Berberis vulgaris,"Common Barberry, European Barberry",
3775,Vascular Plant,Berteroa incana,"Hoary Alyssum, Hoary False Alyssum, Hoary False Madwort",
4113,Vascular Plant,Besseya wyomingensis,"Wyoming Besseya, Wyoming Kittentail",
2200,Vascular Plant,Betula alleghaniensis var. alleghaniensis,Yellow Birch,
4045,Vascular Plant,Betula glandulosa,Resin Birch,
2201,Vascular Plant,Betula lenta,"Black Or Sweet Birch, Sweet Birch",
2202,Vascular Plant,Betula nigra,River Birch,
4046,Vascular Plant,Betula occidentalis,Water Birch,
2203,Vascular Plant,Betula papyrifera var. cordifolia,Mountain Paper Birch,
2204,Vascular Plant,Betula pendula,European Weeping Birch,
1532,Vascular Plant,Bidens aristosa,Stick-Tight,
1533,Vascular Plant,Bidens bipinnata,Spanish-Needles,
1534,Vascular Plant,Bidens cernua,"Nodding Beggar-Ticks, Stick-Tight",
3593,Vascular Plant,Bidens cernua,"Bur Marigold, Nodding Beggartick, Nodding Beggarticks, Nodding Bur Marigold, Nodding Burmarigold, Nodding Bur-Marigold, Nodding Burr-Marigold, Sticktight",
1535,Vascular Plant,Bidens frondosa,"Begger Ticks, Devil's Beggar-Ticks",
1536,Vascular Plant,Bidens tripartita,"Stick-Tight, Three-Lobe Beggar-Ticks",
4723,Vascular Plant,Bidens tripartita,"Threelobe Beggarticks, Three-Lobe Beggarticks",
1537,Vascular Plant,Bidens vulgata,Big Devils Beggartick,
2322,Vascular Plant,Bignonia capreolata,"Crossvine, Cross-Vine",
819,Mammal,Bison bison,"Bison, Buffalo",
807,Mammal,Blarina brevicauda,"Northern Short Tailed Shrew, Northern Short-Tailed Shrew",
950,Nonvascular Plant,Blasia pusilla,Blasia,
1197,Nonvascular Plant,Blepharostoma trichophyllum,Blepharostoma,
2329,Vascular Plant,Blephilia hirsuta,"Hairy Woodmint, Woodmint",
1046,Nonvascular Plant,Blindia acuta,Acute Blindia Moss,
3776,Vascular Plant,Boechera lemmonii,Lemmon's Rockcress,
3348,Vascular Plant,Boehmeria cylindrica,"Button-Hemp, False Nettle, False Nettle",
5789,Vascular Plant,Bolandra californica,Sierra False Coolwort,
171,Bird,Bombycilla cedrorum,Cedar Waxwing,
428,Bird,Bombycilla garrulus,Bohemian Waxwing,
158,Bird,Bonasa umbellus,Ruffed Grouse,
729,Mammal,Bos bison,"American Bison, Bison",
730,Mammal,Bos taurus,"Aurochs, Aurochs, Domestic Cattle (Feral), Domesticated Cattle",
322,Bird,Botaurus lentiginosus,American Bittern,Species of Concern
5436,Vascular Plant,Botrychium ascendens,"Trianglelobe Moonwort, Upswept Moonwort",Species of Concern
2686,Vascular Plant,Botrychium biternatum,"Southern Grape Fern, Sparse-Lobe Grape-Fern",
2687,Vascular Plant,Botrychium dissectum,"Cutleaf Grape-Fern, Cut-Leaved Grape Fern",
2688,Vascular Plant,Botrychium jenmanii,Dixie Grapefern,
4222,Vascular Plant,Botrychium lanceolatum,"Lanceleaf Grapefern, Lance-Leaf Moonwort, Triangle Moonwort",
2689,Vascular Plant,Botrychium lanceolatum var. angustisegmentum,Lanceleaf Grapefern,
